run_id,fold,held_out_user,validation_user,n_train_windows,n_test_windows,trials_used,position_accuracy,macro_f1,room_accuracy,mean_distance_error,median_distance_error,rmse_distance_error,p90_distance_error,majority_position_accuracy,majority_room_accuracy,fit_seconds,predict_seconds,wall_seconds,parameter_count,best_val_accuracy,best_epoch,mean_seconds_per_epoch,samples,stopped_epoch,patience_triggered,model,dataset
dl__cnn__5ghz__cross_session__ebl-session__s43__a89b5d,01,01,,9695,1585,"01,02",0.0321766561514195,0.0232849511631632,0.6624605678233438,4.05725334338293,3.605551275463989,4.825928916318886,7.280109889280518,0.0195583596214511,0.656782334384858,31.71235587913543,1.486492978874594,33.198848858010024,,,,,1585.0,,,,
dl__cnn__5ghz__cross_session__ebl-session__s43__a89b5d,03,03,,9695,1580,"01,02",0.0949367088607595,0.0874696897026016,0.5455696202531646,4.391377658569666,4.123105625617661,5.502933624987008,9.433981132056603,0.0189873417721519,0.6556962025316456,31.71235587913543,1.486492978874594,33.198848858010024,,,,,1580.0,,,,
dl__cnn__5ghz__cross_session__ebl-session__s43__a89b5d,05,05,,9695,1618,"01,02",0.111248454882571,0.0771853111693736,0.8213844252163165,3.122838082477986,3.0,3.797566067181798,6.082762530298219,0.0197775030902348,0.6557478368355995,31.71235587913543,1.486492978874594,33.198848858010024,,,,,1618.0,,,,
dl__cnn__5ghz__cross_session__ebl-session__s44__7b9bf2,01,01,,9695,1585,"01,02",0.0227129337539432,0.0200650131409883,0.6637223974763407,4.887440219217956,4.123105625617661,5.934606841200305,10.198039027185567,0.0195583596214511,0.656782334384858,32.19843679503538,1.5179722039029002,33.71640899893828,,,,,1585.0,,,,
dl__cnn__5ghz__cross_session__ebl-session__s44__7b9bf2,03,03,,9695,1580,"01,02",0.0962025316455696,0.0931968271237365,0.5632911392405063,4.175509519348307,3.605551275463989,5.206860129201023,9.219544457292889,0.0189873417721519,0.6556962025316456,32.19843679503538,1.5179722039029002,33.71640899893828,,,,,1580.0,,,,
dl__cnn__5ghz__cross_session__ebl-session__s44__7b9bf2,05,05,,9695,1618,"01,02",0.0896168108776267,0.0714132428869923,0.8059332509270705,3.262076712988678,3.0,3.926865409033965,6.324555320336759,0.0197775030902348,0.6557478368355995,32.19843679503538,1.5179722039029002,33.71640899893828,,,,,1618.0,,,,
dl__cnn__fusion__cross_session__ebl-session__s42__9b1404,01,01,,8889,1552,"01,02",0.1011597938144329,0.091451961149532,0.7100515463917526,3.670193476175808,3.0,4.755151845332065,9.0,0.0193298969072164,0.6539948453608248,47.19582073390484,2.210016560042277,49.40583729394712,,,,,1552.0,,,,
dl__cnn__fusion__cross_session__ebl-session__s42__9b1404,03,03,,8889,1529,"01,02",0.1242642249836494,0.0885971452156161,0.57946370176586,4.16957033497674,3.1622776601683795,5.278137095307462,9.486832980505138,0.0196206671026814,0.6533682145192936,47.19582073390484,2.210016560042277,49.40583729394712,,,,,1529.0,,,,
dl__cnn__fusion__cross_session__ebl-session__s42__9b1404,05,05,,8889,1598,"01,02",0.1489361702127659,0.1098767224348646,0.8210262828535669,3.2567418577125133,3.0,4.052842448812144,7.071067811865476,0.0193992490613266,0.6551939924906133,47.19582073390484,2.210016560042277,49.40583729394712,,,,,1598.0,,,,
dl__cnn__fusion__cross_session__ebl-session__s43__a89b5d,01,01,,8889,1552,"01,02",0.1172680412371134,0.1002921618506462,0.7087628865979382,3.7093081619121753,3.0,4.856311654599398,9.0,0.0193298969072164,0.6539948453608248,50.65414168406278,1.6053896769881248,52.2595313610509,,,,,1552.0,,,,
dl__cnn__fusion__cross_session__ebl-session__s43__a89b5d,03,03,,8889,1529,"01,02",0.1412688031393067,0.1028283090924061,0.487246566383257,4.414191586580738,3.605551275463989,5.597287486571067,9.486832980505138,0.0196206671026814,0.6533682145192936,50.65414168406278,1.6053896769881248,52.2595313610509,,,,,1529.0,,,,
dl__cnn__fusion__cross_session__ebl-session__s43__a89b5d,05,05,,8889,1598,"01,02",0.1389236545682102,0.1089802571255356,0.8204005006257822,3.259057823232613,3.0,4.0027368609455785,7.0,0.0193992490613266,0.6551939924906133,50.65414168406278,1.6053896769881248,52.2595313610509,,,,,1598.0,,,,
dl__cnn__fusion__cross_session__ebl-session__s44__7b9bf2,01,01,,8889,1552,"01,02",0.09987113402061856,0.07457678625499396,0.7055412371134021,3.7683453258098694,3.0,4.888050862778885,9.049846624323681,0.019329896907216496,0.6539948453608248,50.61145379813388,1.8279638751409948,52.439417673274875,,,,,1552.0,,,,
dl__cnn__fusion__cross_session__ebl-session__s44__7b9bf2,03,03,,8889,1529,"01,02",0.13865271419228253,0.11185273131707293,0.5801177240026161,3.9304104007302776,3.1622776601683795,5.046740330747248,9.0,0.01962066710268149,0.6533682145192936,50.61145379813388,1.8279638751409948,52.439417673274875,,,,,1529.0,,,,
dl__cnn__fusion__cross_session__ebl-session__s44__7b9bf2,05,05,,8889,1598,"01,02",0.11451814768460576,0.08477715653585105,0.785982478097622,3.4580808363360984,3.1622776601683795,4.149505753399659,7.0,0.01939924906132666,0.6551939924906133,50.61145379813388,1.8279638751409948,52.439417673274875,,,,,1598.0,,,,
