class_weight,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,validation_position_accuracy,fit_seconds,predict_seconds
,,sqrt,4,5,500,0.8103975535168195,16.917143450002186,0.11574942909646779
,,sqrt,4,5,800,0.8073394495412844,26.926806005067192,0.17375711700879037
,,sqrt,4,10,200,0.8195718654434251,6.75916724302806,0.06829258997458965
,,sqrt,4,10,300,0.8226299694189603,10.122262986027636,0.08894533303100616
,,sqrt,4,10,500,0.8042813455657493,16.689581549959257,0.11762219201773405
,,sqrt,4,10,800,0.8042813455657493,26.617756476975046,0.17262392898555845
,,log2,1,2,200,0.8103975535168195,1.1960852890042588,0.06604195293039083
,,log2,1,2,300,0.7981651376146789,1.7672060680342838,0.0869660839671269
,,log2,1,2,500,0.8042813455657493,2.9641756339697167,0.11974621703848243
,,log2,1,2,800,0.8348623853211009,4.710756758926436,0.17274133302271366
,,log2,1,5,200,0.7981651376146789,1.1611063790041953,0.06956573203206062
,,log2,1,5,300,0.7889908256880734,1.732209297013469,0.08784458297304809
,,log2,1,5,500,0.8195718654434251,2.8996363769983873,0.11806648201309144
,,log2,1,5,800,0.8409785932721713,4.592770666000433,0.17237223708070815
,,log2,1,10,200,0.7951070336391437,1.1035649899858981,0.06502444401849061
,,log2,1,10,300,0.8073394495412844,1.638981778989546,0.08833054499700665
,,log2,1,10,500,0.8103975535168195,2.7483355139847845,0.11707561602815986
,,log2,1,10,800,0.8195718654434251,4.314247093047015,0.16975211503449827
,,log2,2,2,200,0.8134556574923547,1.1557335490360856,0.06538577401079237
,,log2,2,2,300,0.8226299694189603,1.6830384460045025,0.08797880203928798
,,log2,2,2,500,0.8318042813455657,2.8123858759645373,0.11683815694414079
,,log2,2,2,800,0.8379204892966361,4.396380130085163,0.17113710602279752
,,log2,2,5,200,0.7859327217125383,1.117231965996325,0.06532689498271793
,,log2,2,5,300,0.8073394495412844,1.6831797839840874,0.08755102194845676
,,log2,2,5,500,0.8073394495412844,2.7554895400535315,0.11919778794981539
,,log2,2,5,800,0.8287461773700305,4.365173202008009,0.17031735798809677
,,log2,2,10,200,0.7951070336391437,1.0887335849693045,0.06811226601712406
,,log2,2,10,300,0.8012232415902141,1.6436072980286554,0.08720747102051973
,,log2,2,10,500,0.7920489296636085,2.6576132680056617,0.11981957708485425
,,log2,2,10,800,0.8042813455657493,4.187912836088799,0.16988199506886303
,,log2,4,2,200,0.7614678899082569,1.0284730250714347,0.06598406995180994
,,log2,4,2,300,0.7859327217125383,1.5239387049805373,0.08811895502731204
,,log2,4,2,500,0.7951070336391437,2.4687055869726464,0.11745204904582351
,,log2,4,2,800,0.8073394495412844,3.914539295947179,0.1719592500012368
,,log2,4,5,200,0.7614678899082569,1.019804684096016,0.06510563695337623
,,log2,4,5,300,0.7859327217125383,1.5027654860168695,0.08943494292907417
,,log2,4,5,500,0.7951070336391437,2.517636507982388,0.11918032297398895
,,log2,4,5,800,0.8073394495412844,3.9389582169242203,0.17109181394334882
,,log2,4,10,200,0.7828746177370031,0.9999263660283759,0.0666023880476132
,,log2,4,10,300,0.8042813455657493,1.4797206679359078,0.08810707600787282
,,log2,4,10,500,0.8103975535168195,2.4714546039467677,0.11024609801825136
,,log2,4,10,800,0.8012232415902141,3.9027317069703713,0.17041201191022992
,10.0,sqrt,1,2,200,0.6024464831804281,4.160752778989263,0.06728637509513646
,10.0,sqrt,1,2,300,0.6238532110091743,6.185600991011597,0.07581458904314786
,10.0,sqrt,1,2,500,0.6299694189602446,10.36837723501958,0.1166068660095334
,10.0,sqrt,1,2,800,0.6391437308868502,16.397090248996392,0.16166724497452378
,10.0,sqrt,1,5,200,0.6269113149847095,4.135191616020165,0.0666598059469834
,10.0,sqrt,1,5,300,0.6238532110091743,6.146876994986087,0.08659088099375367
,10.0,sqrt,1,5,500,0.6391437308868502,10.210396378999576,0.11972607206553221
,10.0,sqrt,1,5,800,0.654434250764526,16.66336358699482,0.1616393969161436
,10.0,sqrt,1,10,200,0.6452599388379205,4.098200726904906,0.06496448290999979
,10.0,sqrt,1,10,300,0.6483180428134556,6.146976322983392,0.08602886903099716
,10.0,sqrt,1,10,500,0.636085626911315,10.143415651051328,0.11054783302824944
,10.0,sqrt,1,10,800,0.6391437308868502,16.562485724920407,0.1716801740694791
,10.0,sqrt,2,2,200,0.6055045871559633,4.350894522038288,0.0657129610190168
,10.0,sqrt,2,2,300,0.599388379204893,6.219478097045794,0.0880017289891839
,10.0,sqrt,2,2,500,0.617737003058104,10.39354226004798,0.11853845999576151
,10.0,sqrt,2,2,800,0.6391437308868502,16.358433920075186,0.16045868501532823
,10.0,sqrt,2,5,200,0.6207951070336392,4.125261883018538,0.06611419189721346
,10.0,sqrt,2,5,300,0.6299694189602446,6.1119256699457765,0.08712738007307053
,10.0,sqrt,2,5,500,0.6299694189602446,10.180422620032914,0.11943888105452061
,10.0,sqrt,2,5,800,0.6391437308868502,16.150479106931016,0.16345671797171235
,10.0,sqrt,2,10,200,0.6238532110091743,4.103055664920248,0.06889625499024987
,10.0,sqrt,2,10,300,0.636085626911315,6.103392582037486,0.08985801308881491
,10.0,sqrt,2,10,500,0.6330275229357798,10.117777312989347,0.11948543495964259
,10.0,sqrt,2,10,800,0.6391437308868502,16.11144874698948,0.17468239506706595
,10.0,sqrt,4,2,200,0.6207951070336392,4.08979927492328,0.06449779693502933
,10.0,sqrt,4,2,300,0.6085626911314985,6.069100239081308,0.08743711200077087
,10.0,sqrt,4,2,500,0.6299694189602446,10.154953110963106,0.11137827695347369
,10.0,sqrt,4,2,800,0.6299694189602446,16.03686788107734,0.17079389607533813
,10.0,sqrt,4,5,200,0.6207951070336392,4.12144111993257,0.05511428799945861
,10.0,sqrt,4,5,300,0.6085626911314985,6.085063659003936,0.07520454004406929
,10.0,sqrt,4,5,500,0.6299694189602446,9.991763078956865,0.10775515402201563
,10.0,sqrt,4,5,800,0.6299694189602446,15.996760698966682,0.16004993300884962
,10.0,sqrt,4,10,200,0.599388379204893,4.054475400946103,0.0670725959353149
,10.0,sqrt,4,10,300,0.6085626911314985,6.057552893063985,0.07441231596749276
,10.0,sqrt,4,10,500,0.6207951070336392,10.024100252077915,0.10762319399509579
,10.0,sqrt,4,10,800,0.6238532110091743,16.135711224051192,0.14817852096166462
,10.0,log2,1,2,200,0.7339449541284404,0.8487317300168797,0.06524135998915881
,10.0,log2,1,2,300,0.7217125382262997,1.1422070470871404,0.07398121198639274
,10.0,log2,1,2,500,0.7431192660550459,1.8530855589779094,0.11043188290204853
,10.0,log2,1,2,800,0.7675840978593272,2.987480274052359,0.17006792407482862
,10.0,log2,1,5,200,0.6452599388379205,0.7636105431010947,0.06530230795033276
,10.0,log2,1,5,300,0.709480122324159,1.17696252791211,0.08708668302278966
,10.0,log2,1,5,500,0.7247706422018348,1.9095867919968441,0.1193276148987934
,10.0,log2,1,5,800,0.7431192660550459,2.9778643279569224,0.16026962001342326
,10.0,log2,1,10,200,0.6605504587155964,0.768136415979825,0.06485601596068591
,10.0,log2,1,10,300,0.6941896024464832,1.1414347760146484,0.07549817895051092
,10.0,log2,1,10,500,0.7033639143730887,1.8334406620124355,0.10652390192262828
,10.0,log2,1,10,800,0.7033639143730887,2.8873015550198033,0.15840483095962554
,10.0,log2,2,2,200,0.654434250764526,0.7649852139875293,0.06528035900555551
,10.0,log2,2,2,300,0.6880733944954128,1.122223690035753,0.07574482099153101
,10.0,log2,2,2,500,0.7064220183486238,1.8431908549973741,0.11789730109740049
,10.0,log2,2,2,800,0.72782874617737,2.9117127679055557,0.1694486669730395
,10.0,log2,2,5,200,0.6819571865443425,0.7812360969837755,0.06523222592659295
,10.0,log2,2,5,300,0.6819571865443425,1.1556144189089537,0.08661883499007672
,10.0,log2,2,5,500,0.709480122324159,1.872225170955062,0.11805661197286099
,10.0,log2,2,5,800,0.7492354740061162,2.901134014944546,0.15854494599625468
,10.0,log2,2,10,200,0.6758409785932722,0.7533824490383267,0.06589552306104451
,10.0,log2,2,10,300,0.6850152905198776,1.1061948809074238,0.07586252794135362
,10.0,log2,2,10,500,0.7033639143730887,1.8400236599845812,0.11638777097687125
,10.0,log2,2,10,800,0.7155963302752294,2.942016968037933,0.16875278006773442
,10.0,log2,4,2,200,0.7003058103975535,0.7500252459431067,0.05440474092029035
,10.0,log2,4,2,300,0.7033639143730887,1.089370560948737,0.07572088402230293
,10.0,log2,4,2,500,0.7125382262996942,1.825924505945295,0.11882707197219133
,10.0,log2,4,2,800,0.7370030581039755,2.83570147305727,0.16002172708977014
,10.0,log2,4,5,200,0.7003058103975535,0.7327183850575238,0.06680415500886738
,10.0,log2,4,5,300,0.7033639143730887,1.106265697046183,0.08654993504751474
,10.0,log2,4,5,500,0.7125382262996942,1.8264111559838057,0.11805464897770435
,10.0,log2,4,5,800,0.7370030581039755,2.8716731790918857,0.1716087170643732
,10.0,log2,4,10,200,0.672782874617737,0.7670714129926637,0.06574380991514772
,10.0,log2,4,10,300,0.6850152905198776,1.0952852310147136,0.07781324605457485
,10.0,log2,4,10,500,0.7155963302752294,1.8707497279392555,0.11789393296930939
,10.0,log2,4,10,800,0.7247706422018348,2.8875653259456158,0.14781788596883416
,20.0,sqrt,1,2,200,0.7798165137614679,6.632277601049282,0.06707528803963214
,20.0,sqrt,1,2,300,0.7951070336391437,9.875717547023669,0.07844942109659314
,20.0,sqrt,1,2,500,0.7951070336391437,17.036714180954732,0.11667393904644996
,20.0,sqrt,1,2,800,0.8073394495412844,26.150990458903834,0.1591227069729939
,20.0,sqrt,1,5,200,0.8042813455657493,6.555356933036819,0.06463247200008482
,20.0,sqrt,1,5,300,0.7798165137614679,9.794089389033616,0.07772431999910623
,20.0,sqrt,1,5,500,0.7920489296636085,16.16863715404179,0.10885450197383761
,20.0,sqrt,1,5,800,0.8042813455657493,25.745036819018424,0.15601251204498112
,20.0,sqrt,1,10,200,0.7737003058103975,6.442602362949401,0.0662544370861724
,20.0,sqrt,1,10,300,0.7981651376146789,9.581156600965187,0.08680697705131024
,20.0,sqrt,1,10,500,0.8012232415902141,15.928307053050958,0.11666990397498012
,20.0,sqrt,1,10,800,0.7889908256880734,25.355619268026203,0.18344517704099417
,20.0,sqrt,2,2,200,0.8073394495412844,6.497422187938355,0.0660126389702782
,20.0,sqrt,2,2,300,0.8103975535168195,9.61225669493433,0.08724296605214477
,20.0,sqrt,2,2,500,0.8134556574923547,16.02083918894641,0.11791104800067842
,20.0,sqrt,2,2,800,0.7889908256880734,25.574183935998008,0.1710014670388773
,20.0,sqrt,2,5,200,0.7767584097859327,6.601384458946995,0.06485069997143
,20.0,sqrt,2,5,300,0.7951070336391437,9.680968408938497,0.0855791139183566
,20.0,sqrt,2,5,500,0.7951070336391437,16.09820985305123,0.12164536991622299
,20.0,sqrt,2,5,800,0.8012232415902141,25.474508957006037,0.16992134496103972
,20.0,sqrt,2,10,200,0.7706422018348624,6.424431347986683,0.06473343190737069
,20.0,sqrt,2,10,300,0.7767584097859327,9.546197275980376,0.09033857705071568
,20.0,sqrt,2,10,500,0.7828746177370031,15.710062507074326,0.12000474997330457
,20.0,sqrt,2,10,800,0.7920489296636085,25.03201202105265,0.17402063601184636
,20.0,sqrt,4,2,200,0.7522935779816514,6.223991586011834,0.06622671207878739
,20.0,sqrt,4,2,300,0.7675840978593272,9.234692732105032,0.0755999069660902
,20.0,sqrt,4,2,500,0.7828746177370031,15.2881488900166,0.11721363803371787
,20.0,sqrt,4,2,800,0.7951070336391437,24.44432475208305,0.16162196197547019
,20.0,sqrt,4,5,200,0.7522935779816514,6.2276661429787055,0.07348449307028204
,20.0,sqrt,4,5,300,0.7675840978593272,9.259462364017963,0.09831312706228346
,20.0,sqrt,4,5,500,0.7828746177370031,15.38198598602321,0.11812285403721035
,20.0,sqrt,4,5,800,0.7951070336391437,24.450884070945904,0.1594143359689042
,20.0,sqrt,4,10,200,0.7675840978593272,6.205208122963086,0.06550135894212872
,20.0,sqrt,4,10,300,0.7767584097859327,9.149846339016221,0.07555590802803636
,20.0,sqrt,4,10,500,0.7737003058103975,15.189318813965656,0.11913441692013294
,20.0,sqrt,4,10,800,0.7798165137614679,24.398328670999035,0.1803652250673622
,20.0,log2,1,2,200,0.8042813455657493,1.1205894560553133,0.07233570201788098
,20.0,log2,1,2,300,0.8195718654434251,1.6571460670093074,0.08654284197837114
,20.0,log2,1,2,500,0.8318042813455657,2.702580029028468,0.10689828591421247
,20.0,log2,1,2,800,0.8348623853211009,4.365944220917299,0.17042644799221307
,20.0,log2,1,5,200,0.7920489296636085,1.1131156058982015,0.06756403890904039
,20.0,log2,1,5,300,0.8042813455657493,1.6219802170526236,0.07675321295391768
,20.0,log2,1,5,500,0.8103975535168195,2.636040922952816,0.11814829590730369
,20.0,log2,1,5,800,0.8379204892966361,4.306818741024472,0.17265350802335888
,20.0,log2,1,10,200,0.7951070336391437,1.0496121330652386,0.06786327296867967
,20.0,log2,1,10,300,0.7737003058103975,1.548666684073396,0.0883723859442398
,20.0,log2,1,10,500,0.7920489296636085,2.5573462720494717,0.11730742000509053
,20.0,log2,1,10,800,0.8073394495412844,4.054072978091426,0.18027873989194632
,20.0,log2,2,2,200,0.7798165137614679,1.05535985797178,0.06495405593886971
,20.0,log2,2,2,300,0.8103975535168195,1.5886215060018003,0.08777849294710904
,20.0,log2,2,2,500,0.8165137614678899,2.5976323160575703,0.11838035401888192
,20.0,log2,2,2,800,0.8226299694189603,4.146424464066513,0.17103211698122323
,20.0,log2,2,5,200,0.7828746177370031,1.0549429570091888,0.065826469915919
,20.0,log2,2,5,300,0.7951070336391437,1.5408425299683586,0.08647056901827455
,20.0,log2,2,5,500,0.8103975535168195,2.5719260229961947,0.10766536497976631
,20.0,log2,2,5,800,0.8165137614678899,4.055848182993941,0.170774788944982
,20.0,log2,2,10,200,0.764525993883792,1.0597501309821382,0.06424218497704715
,20.0,log2,2,10,300,0.7798165137614679,1.5560205760411918,0.08808598201721907
,20.0,log2,2,10,500,0.8012232415902141,2.5364292659796774,0.11914171290118247
,20.0,log2,2,10,800,0.8012232415902141,3.9578448310494423,0.15898545796517283
,20.0,log2,4,2,200,0.764525993883792,1.0467355060391128,0.0655029199551791
,20.0,log2,4,2,300,0.7767584097859327,1.518629885977134,0.08765914500690997
,20.0,log2,4,2,500,0.8103975535168195,2.435121947899461,0.12248726491816342
,20.0,log2,4,2,800,0.8012232415902141,3.9238578929798678,0.1739052749471739
,20.0,log2,4,5,200,0.764525993883792,1.0174607030348852,0.06783488008659333
,20.0,log2,4,5,300,0.7767584097859327,1.4900829149410129,0.08929285604972392
,20.0,log2,4,5,500,0.8103975535168195,2.469025157042779,0.11926430300809443
,20.0,log2,4,5,800,0.8012232415902141,3.85699089395348,0.16969154099933803
,20.0,log2,4,10,200,0.7584097859327217,1.0206071339780465,0.06851844396442175
,20.0,log2,4,10,300,0.7920489296636085,1.4687301779631525,0.08832030196208507
,20.0,log2,4,10,500,0.7951070336391437,2.37181421299465,0.12147982802707702
,20.0,log2,4,10,800,0.8134556574923547,3.810967667028308,0.18529138597659767
,40.0,sqrt,1,2,200,0.7951070336391437,7.942189829074778,0.06642519705928862
,40.0,sqrt,1,2,300,0.8287461773700305,11.591912089032121,0.08688596496358514
,40.0,sqrt,1,2,500,0.8226299694189603,20.037854684051126,0.11798686801921576
,40.0,sqrt,1,2,800,0.8287461773700305,30.522384339012206,0.17002488893922418
,40.0,sqrt,1,5,200,0.7889908256880734,7.543773908982985,0.06701466999948025
,40.0,sqrt,1,5,300,0.7920489296636085,11.352358825970441,0.08801997196860611
,40.0,sqrt,1,5,500,0.8012232415902141,18.58663264196366,0.11919589503668249
,40.0,sqrt,1,5,800,0.8195718654434251,29.918673204956576,0.17433501698542386
,40.0,sqrt,1,10,200,0.7828746177370031,7.409508925979026,0.06790880707558244
,40.0,sqrt,1,10,300,0.7859327217125383,10.938651697942987,0.07571201992686838
,40.0,sqrt,1,10,500,0.7981651376146789,18.14414039591793,0.11735943600069731
,40.0,sqrt,1,10,800,0.8134556574923547,28.95416128099896,0.17278732999693602
,40.0,sqrt,2,2,200,0.8165137614678899,7.3746616300195456,0.06527343508787453
,40.0,sqrt,2,2,300,0.8318042813455657,11.144529837998562,0.08862820593640208
,40.0,sqrt,2,2,500,0.8409785932721713,18.29116621101275,0.12062727008014917
,40.0,sqrt,2,2,800,0.8226299694189603,29.41442842001561,0.16860355890821666
,40.0,sqrt,2,5,200,0.8073394495412844,7.536516627995297,0.06719566800165921
,40.0,sqrt,2,5,300,0.8103975535168195,11.13135909603443,0.07824596296995878
,40.0,sqrt,2,5,500,0.8165137614678899,18.409711380954832,0.11965451098512858
,40.0,sqrt,2,5,800,0.8348623853211009,29.163078816025518,0.17014694202225655
,40.0,sqrt,2,10,200,0.7889908256880734,7.336190648027696,0.06527359201572835
,40.0,sqrt,2,10,300,0.8042813455657493,10.947039920953102,0.08671329391654581
,40.0,sqrt,2,10,500,0.8073394495412844,17.972942719003186,0.10706091998144984
,40.0,sqrt,2,10,800,0.8195718654434251,29.38045289099682,0.1709979750448838
,40.0,sqrt,4,2,200,0.7737003058103975,6.780034482013434,0.0647165538975969
,40.0,sqrt,4,2,300,0.7828746177370031,10.20556338201277,0.0865598360542208
,40.0,sqrt,4,2,500,0.8042813455657493,16.821650689002126,0.11878367490135133
,40.0,sqrt,4,2,800,0.8073394495412844,26.97866102005355,0.15328510093968362
,40.0,sqrt,4,5,200,0.7737003058103975,6.776593114016578,0.057482213946059346
,40.0,sqrt,4,5,300,0.7828746177370031,10.20176236401312,0.09129552205558866
,40.0,sqrt,4,5,500,0.8042813455657493,16.803201906965114,0.12175614410080016
,40.0,sqrt,4,5,800,0.8073394495412844,26.916013742098585,0.17323387099895626
,40.0,sqrt,4,10,200,0.8165137614678899,6.7476377240382135,0.06599300692323595
,40.0,sqrt,4,10,300,0.8195718654434251,10.102967065991834,0.08997482992708683
,40.0,sqrt,4,10,500,0.8073394495412844,16.659641364007257,0.11964572803117335
,40.0,sqrt,4,10,800,0.8165137614678899,26.537012783112004,0.17306118505075574
,40.0,log2,1,2,200,0.8012232415902141,1.206130119971931,0.06606747407931834
,40.0,log2,1,2,300,0.7920489296636085,1.8058414569823071,0.07897690602112561
,40.0,log2,1,2,500,0.7920489296636085,2.9731902159983292,0.1179251599824056
,40.0,log2,1,2,800,0.8318042813455657,4.682955675991252,0.17039412702433765
,40.0,log2,1,5,200,0.7920489296636085,1.168677570996806,0.06556557200383395
,40.0,log2,1,5,300,0.7737003058103975,1.7160957870073617,0.0746488090371713
,40.0,log2,1,5,500,0.8103975535168195,2.858443457982503,0.1171461819903925
,40.0,log2,1,5,800,0.8318042813455657,4.583153417916037,0.1706890759523958
,40.0,log2,1,10,200,0.7828746177370031,1.138786437921226,0.06672000407706946
,40.0,log2,1,10,300,0.7920489296636085,1.6489820251008496,0.08587092498783022
,40.0,log2,1,10,500,0.8073394495412844,2.713489935034886,0.11874189600348473
,40.0,log2,1,10,800,0.8226299694189603,4.306319089024328,0.1716272319899872
,40.0,log2,2,2,200,0.8012232415902141,1.1286771839950234,0.06868334498722106
,40.0,log2,2,2,300,0.8287461773700305,1.6896899149287492,0.07806548499502242
,40.0,log2,2,2,500,0.8318042813455657,2.728737802011892,0.11740752996411175
,40.0,log2,2,2,800,0.8409785932721713,4.3412277430761606,0.16943420202005655
,40.0,log2,2,5,200,0.7889908256880734,1.1133737049531192,0.06505490199197084
,40.0,log2,2,5,300,0.8042813455657493,1.6510738539509475,0.08625279006082565
,40.0,log2,2,5,500,0.8195718654434251,2.759877081029117,0.09849575604312122
,40.0,log2,2,5,800,0.8318042813455657,4.332750544999726,0.1723068410065025
,40.0,log2,2,10,200,0.7920489296636085,1.0858803869923577,0.06515416700858623
,40.0,log2,2,10,300,0.8012232415902141,1.5946486060274765,0.0752777139423415
,40.0,log2,2,10,500,0.7920489296636085,2.630667402059771,0.117304079933092
,40.0,log2,2,10,800,0.8042813455657493,4.1879921780200675,0.1702167399926111
,40.0,log2,4,2,200,0.7614678899082569,1.0307560990331694,0.06640070502180606
,40.0,log2,4,2,300,0.7859327217125383,1.5231916420161724,0.08791533799376339
,40.0,log2,4,2,500,0.7951070336391437,2.5460324760060757,0.10840979893691838
,40.0,log2,4,2,800,0.8073394495412844,3.9336665789596736,0.16155922296456993
,40.0,log2,4,5,200,0.7614678899082569,1.0101584990043193,0.0655958850402385
,40.0,log2,4,5,300,0.7859327217125383,1.5040056499419734,0.08784081204794347
,40.0,log2,4,5,500,0.7951070336391437,2.534312642994337,0.11809493496548384
,40.0,log2,4,5,800,0.8073394495412844,3.9531117249280214,0.17190280300565064
,40.0,log2,4,10,200,0.7828746177370031,1.0095889189979061,0.06521725107450038
,40.0,log2,4,10,300,0.8042813455657493,1.507327405968681,0.08571941999252886
,40.0,log2,4,10,500,0.8103975535168195,2.509977039997466,0.11758541106246412
,40.0,log2,4,10,800,0.8012232415902141,3.887862003990449,0.1732779259327799
