class_weight,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,validation_position_accuracy,fit_seconds,predict_seconds
,,sqrt,4,10,300,0.7272727272727273,8.731436074944213,0.07626906596124172
,,sqrt,4,10,500,0.7242424242424242,14.606516564963385,0.10901864792685956
,,sqrt,4,10,800,0.7333333333333333,22.862169731990434,0.16054866602644324
,,log2,1,2,200,0.7575757575757576,1.374346294091083,0.05497998802457005
,,log2,1,2,300,0.7515151515151515,2.039645230048336,0.07886018697172403
,,log2,1,2,500,0.7515151515151515,3.40090082003735,0.10735706705600023
,,log2,1,2,800,0.7757575757575758,5.39575804094784,0.1446899379370734
,,log2,1,5,200,0.7484848484848485,1.3110258739907295,0.05471121601294726
,,log2,1,5,300,0.7545454545454545,1.9902899709995836,0.06477008294314146
,,log2,1,5,500,0.7575757575757576,3.2993450600188226,0.09651188203133643
,,log2,1,5,800,0.7818181818181819,5.306722120032646,0.16031198995187879
,,log2,1,10,200,0.7363636363636363,1.278924779035151,0.05427034292370081
,,log2,1,10,300,0.7636363636363637,1.930775891058147,0.0652387150330469
,,log2,1,10,500,0.7606060606060606,3.126402599038556,0.10626481403596699
,,log2,1,10,800,0.7606060606060606,4.971871642046608,0.15931548702064902
,,log2,2,2,200,0.7454545454545455,1.3203651770018041,0.054049024009145796
,,log2,2,2,300,0.7787878787878788,1.9135252990527079,0.0760340599808842
,,log2,2,2,500,0.7878787878787878,3.1933212419971824,0.09926619799807668
,,log2,2,2,800,0.7909090909090909,5.138852671021596,0.15317082998808473
,,log2,2,5,200,0.7606060606060606,1.2737069650320336,0.05608782090712339
,,log2,2,5,300,0.7545454545454545,1.9050640939967707,0.0767353359842673
,,log2,2,5,500,0.7666666666666667,3.162876605987549,0.1093805069103837
,,log2,2,5,800,0.7727272727272727,5.029564299038611,0.15986858191899955
,,log2,2,10,200,0.7090909090909091,1.2791837889235467,0.055500716087408364
,,log2,2,10,300,0.7272727272727273,1.9121325080050156,0.0751765799941495
,,log2,2,10,500,0.7454545454545455,3.090061098104343,0.10590509790927172
,,log2,2,10,800,0.7606060606060606,5.125555887003429,0.15227194305043668
,,log2,4,2,200,0.7333333333333333,1.1649057880276814,0.05714392999652773
,,log2,4,2,300,0.7393939393939394,1.7759501360123977,0.0770138029474765
,,log2,4,2,500,0.7515151515151515,2.890733013045974,0.1091291120974347
,,log2,4,2,800,0.7424242424242424,4.552364597097039,0.16982225200627
,,log2,4,5,200,0.7333333333333333,1.1685756619554013,0.05614832800347358
,,log2,4,5,300,0.7393939393939394,1.7210670378990471,0.07645777892321348
,,log2,4,5,500,0.7515151515151515,2.9142412359360605,0.0965194150339812
,,log2,4,5,800,0.7424242424242424,4.534634987008758,0.16132513107731938
,,log2,4,10,200,0.7303030303030303,1.1690618440043181,0.0554986969800666
,,log2,4,10,300,0.7363636363636363,1.7266957729589194,0.06403795094229281
,,log2,4,10,500,0.7242424242424242,2.8953946919646114,0.1070237309904769
,,log2,4,10,800,0.7454545454545455,4.537209821050055,0.161306228954345
,10.0,sqrt,1,2,200,0.5060606060606061,2.8814666479593143,0.05363710899837315
,10.0,sqrt,1,2,300,0.49393939393939396,4.2276893419912085,0.07442225608974695
,10.0,sqrt,1,2,500,0.49696969696969695,7.0251827540341765,0.10637974599376321
,10.0,sqrt,1,2,800,0.5060606060606061,11.227500241016969,0.15874260698910803
,10.0,sqrt,1,5,200,0.46060606060606063,2.8482282779878005,0.053245258051902056
,10.0,sqrt,1,5,300,0.5060606060606061,4.273913718992844,0.07557782100047916
,10.0,sqrt,1,5,500,0.5,7.096312486915849,0.1058989850571379
,10.0,sqrt,1,5,800,0.5121212121212121,11.220012821024284,0.15860205807257444
,10.0,sqrt,1,10,200,0.47575757575757577,2.8645531429210678,0.05565596709493548
,10.0,sqrt,1,10,300,0.503030303030303,4.222501325071789,0.07458468899130821
,10.0,sqrt,1,10,500,0.47878787878787876,7.134867012966424,0.10766345402225852
,10.0,sqrt,1,10,800,0.48787878787878786,11.175662883906625,0.14935290103312582
,10.0,sqrt,2,2,200,0.4666666666666667,2.8319000840419903,0.05445065791718662
,10.0,sqrt,2,2,300,0.49696969696969695,4.259300420992076,0.06552239903248847
,10.0,sqrt,2,2,500,0.4818181818181818,6.998979629017413,0.09568632894661278
,10.0,sqrt,2,2,800,0.49696969696969695,11.239384348969907,0.13962387607898563
,10.0,sqrt,2,5,200,0.4484848484848485,2.83823025401216,0.05535534198861569
,10.0,sqrt,2,5,300,0.47878787878787876,4.247194402036257,0.0644551650620997
,10.0,sqrt,2,5,500,0.4909090909090909,7.080863970099017,0.10962810402270406
,10.0,sqrt,2,5,800,0.503030303030303,11.11598787503317,0.14742617402225733
,10.0,sqrt,2,10,200,0.47878787878787876,2.832675243029371,0.054109303979203105
,10.0,sqrt,2,10,300,0.48787878787878786,4.209778013988398,0.06434936902951449
,10.0,sqrt,2,10,500,0.4818181818181818,6.998356734984554,0.10627335193566978
,10.0,sqrt,2,10,800,0.49393939393939396,11.139842318953015,0.15830826899036765
,10.0,sqrt,4,2,200,0.45151515151515154,2.8791089069563895,0.053814693936146796
,10.0,sqrt,4,2,300,0.4727272727272727,4.198544382932596,0.07590348599478602
,10.0,sqrt,4,2,500,0.48484848484848486,6.91436032706406,0.10680534993298352
,10.0,sqrt,4,2,800,0.49393939393939396,11.052571660955437,0.14005459193140268
,10.0,sqrt,4,5,200,0.45151515151515154,2.8083441329654306,0.05638201499823481
,10.0,sqrt,4,5,300,0.4727272727272727,4.221882635029033,0.07638075004797429
,10.0,sqrt,4,5,500,0.48484848484848486,6.976043686969206,0.09873456007335335
,10.0,sqrt,4,5,800,0.49393939393939396,11.026789390016347,0.15929422399494797
,10.0,sqrt,4,10,200,0.4696969696969697,2.8280829320428893,0.054804434068500996
,10.0,sqrt,4,10,300,0.46060606060606063,4.189642296056263,0.06744178803637624
,10.0,sqrt,4,10,500,0.4727272727272727,6.946006036945619,0.10930993605870754
,10.0,sqrt,4,10,800,0.48484848484848486,11.03833312401548,0.1571115020196885
,10.0,log2,1,2,200,0.5515151515151515,0.7235837699845433,0.05324030795600265
,10.0,log2,1,2,300,0.5636363636363636,1.0577991409227252,0.06609412701800466
,10.0,log2,1,2,500,0.6060606060606061,1.7679261000594124,0.10719073796644807
,10.0,log2,1,2,800,0.6424242424242425,2.7740418550092727,0.1464518419234082
,10.0,log2,1,5,200,0.5666666666666667,0.7458643730496988,0.05522686196491122
,10.0,log2,1,5,300,0.593939393939394,1.0429139190819114,0.07667971297632903
,10.0,log2,1,5,500,0.5969696969696969,1.7719417399493977,0.09604140603914857
,10.0,log2,1,5,800,0.6181818181818182,2.7810952269937843,0.15750671701971442
,10.0,log2,1,10,200,0.5575757575757576,0.7135807400336489,0.054890659055672586
,10.0,log2,1,10,300,0.5757575757575758,1.0465314970351756,0.06535278004594147
,10.0,log2,1,10,500,0.6,1.7426738849608228,0.1084785379935056
,10.0,log2,1,10,800,0.6181818181818182,2.7612319339532405,0.1622627740725875
,10.0,log2,2,2,200,0.5606060606060606,0.7283059180481359,0.0439230379415676
,10.0,log2,2,2,300,0.593939393939394,1.0884628979256377,0.07445191498845816
,10.0,log2,2,2,500,0.6151515151515151,1.7655583060113713,0.10622746392618865
,10.0,log2,2,2,800,0.6272727272727273,2.7633478329516947,0.14830020105000585
,10.0,log2,2,5,200,0.5515151515151515,0.7283277539536357,0.05457929300609976
,10.0,log2,2,5,300,0.5545454545454546,1.052499696961604,0.06564530404284596
,10.0,log2,2,5,500,0.6181818181818182,1.7317260910058394,0.10615296207834035
,10.0,log2,2,5,800,0.6272727272727273,2.819658068008721,0.12623609404545277
,10.0,log2,2,10,200,0.5666666666666667,0.7203232799656689,0.04422003007493913
,10.0,log2,2,10,300,0.5969696969696969,1.051290460047312,0.06605632102582604
,10.0,log2,2,10,500,0.6121212121212121,1.7476013110717759,0.08467202202882618
,10.0,log2,2,10,800,0.6242424242424243,2.78628069604747,0.14907658798620105
,10.0,log2,4,2,200,0.5787878787878787,0.7151756479870528,0.053867542068473995
,10.0,log2,4,2,300,0.5787878787878787,1.0603499470744282,0.0675490740686655
,10.0,log2,4,2,500,0.5969696969696969,1.7640643550548702,0.09582861000671983
,10.0,log2,4,2,800,0.6121212121212121,2.7570043969899416,0.15790702705271542
,10.0,log2,4,5,200,0.5787878787878787,0.7058756570331752,0.055748076061718166
,10.0,log2,4,5,300,0.5787878787878787,1.0312988170189783,0.06676562107168138
,10.0,log2,4,5,500,0.5969696969696969,1.7239012100035325,0.08398563391529024
,10.0,log2,4,5,800,0.6121212121212121,2.826247193966992,0.1484618689864874
,10.0,log2,4,10,200,0.5818181818181818,0.7080167180392891,0.04501598805654794
,10.0,log2,4,10,300,0.5878787878787879,1.0258314890088513,0.0747602799674496
,10.0,log2,4,10,500,0.6121212121212121,1.719350754050538,0.08540866104885936
,10.0,log2,4,10,800,0.6151515151515151,2.7265456781024113,0.13029789098072797
,20.0,sqrt,1,2,200,0.693939393939394,4.829431831953116,0.05399853992275894
,20.0,sqrt,1,2,300,0.7151515151515152,7.309244050993584,0.06440770998597145
,20.0,sqrt,1,2,500,0.7363636363636363,12.202437874977477,0.09600218199193478
,20.0,sqrt,1,2,800,0.7303030303030303,19.124483451014385,0.16170787706505507
,20.0,sqrt,1,5,200,0.6575757575757576,4.870659711072221,0.054627939010970294
,20.0,sqrt,1,5,300,0.6757575757575758,7.189953347085975,0.07495648507028818
,20.0,sqrt,1,5,500,0.6878787878787879,11.884024036000483,0.09522051806561649
,20.0,sqrt,1,5,800,0.703030303030303,19.226370634976774,0.1590977740706876
,20.0,sqrt,1,10,200,0.6484848484848484,4.749010124942288,0.05444640596397221
,20.0,sqrt,1,10,300,0.6878787878787879,7.125015128985979,0.07656386203598231
,20.0,sqrt,1,10,500,0.696969696969697,11.84722659806721,0.08450991497375071
,20.0,sqrt,1,10,800,0.706060606060606,18.777762116049416,0.14935657498426735
,20.0,sqrt,2,2,200,0.6787878787878788,4.793831521063112,0.05532111204229295
,20.0,sqrt,2,2,300,0.6818181818181818,7.1190518060466275,0.0768137730192393
,20.0,sqrt,2,2,500,0.6878787878787879,11.856178272981197,0.09679397102445364
,20.0,sqrt,2,2,800,0.7090909090909091,19.01101558096707,0.1593617550097406
,20.0,sqrt,2,5,200,0.6666666666666666,4.738080344977789,0.05532519309781492
,20.0,sqrt,2,5,300,0.6787878787878788,7.101082879002206,0.07524594303686172
,20.0,sqrt,2,5,500,0.696969696969697,11.765329482965171,0.1073446290101856
,20.0,sqrt,2,5,800,0.6909090909090909,18.843724481062964,0.1612699549878016
,20.0,sqrt,2,10,200,0.6666666666666666,4.739512669038959,0.0555406209314242
,20.0,sqrt,2,10,300,0.6666666666666666,7.09812880505342,0.07679732399992645
,20.0,sqrt,2,10,500,0.6696969696969697,11.716231117025018,0.0971550380345434
,20.0,sqrt,2,10,800,0.696969696969697,18.78080399997998,0.15828640293329954
,20.0,sqrt,4,2,200,0.6757575757575758,4.65634627698455,0.055860046995803714
,20.0,sqrt,4,2,300,0.6909090909090909,6.912678531953134,0.06522257090546191
,20.0,sqrt,4,2,500,0.706060606060606,11.468913533026353,0.10596912505570799
,20.0,sqrt,4,2,800,0.7090909090909091,18.40703482797835,0.15622030897065997
,20.0,sqrt,4,5,200,0.6757575757575758,4.64021144900471,0.05644308996852487
,20.0,sqrt,4,5,300,0.6909090909090909,6.942094512050971,0.07424687908496708
,20.0,sqrt,4,5,500,0.706060606060606,11.643037935951725,0.10664581099990755
,20.0,sqrt,4,5,800,0.7090909090909091,18.31599098397419,0.1495112789561972
,20.0,sqrt,4,10,200,0.6666666666666666,4.650645953021012,0.055959083954803646
,20.0,sqrt,4,10,300,0.6636363636363637,6.976527741062455,0.07563387497793883
,20.0,sqrt,4,10,500,0.6787878787878788,11.718171621090733,0.10824519896414131
,20.0,sqrt,4,10,800,0.6818181818181818,18.37145675404463,0.1598038849188015
,20.0,log2,1,2,200,0.7424242424242424,1.1424391060136259,0.054317533038556576
,20.0,log2,1,2,300,0.7454545454545455,1.6470927859190851,0.07537142897490412
,20.0,log2,1,2,500,0.7424242424242424,2.727659772033803,0.10589901497587562
,20.0,log2,1,2,800,0.7606060606060606,4.44085026497487,0.15535911300685257
,20.0,log2,1,5,200,0.7181818181818181,1.133835996966809,0.05502734798938036
,20.0,log2,1,5,300,0.7303030303030303,1.6388415150577202,0.07491778000257909
,20.0,log2,1,5,500,0.7575757575757576,2.7228553569875658,0.10725510003976524
,20.0,log2,1,5,800,0.7575757575757576,4.390577016980387,0.15608044399414212
,20.0,log2,1,10,200,0.706060606060606,1.096784629044123,0.05390150204766542
,20.0,log2,1,10,300,0.7151515151515152,1.6283312230370939,0.07511124399024993
,20.0,log2,1,10,500,0.7090909090909091,2.6657021280843765,0.09552291198633611
,20.0,log2,1,10,800,0.7151515151515152,4.261487339972518,0.1593475571135059
,20.0,log2,2,2,200,0.7212121212121212,1.1224068029550835,0.05586759001016617
,20.0,log2,2,2,300,0.7454545454545455,1.6552058591041714,0.07723649102263153
,20.0,log2,2,2,500,0.7424242424242424,2.7126754279015586,0.10997156903613359
,20.0,log2,2,2,800,0.7575757575757576,4.337038792902604,0.15981676301453263
,20.0,log2,2,5,200,0.7090909090909091,1.0826564360177144,0.05437983793672174
,20.0,log2,2,5,300,0.706060606060606,1.648344359942712,0.07465908396989107
,20.0,log2,2,5,500,0.7151515151515152,2.701387122971937,0.1066485900664702
,20.0,log2,2,5,800,0.7454545454545455,4.333504030946642,0.15995886793825775
,20.0,log2,2,10,200,0.696969696969697,1.0868235219968483,0.055343305110000074
,20.0,log2,2,10,300,0.703030303030303,1.6271320610539988,0.07529355806764215
,20.0,log2,2,10,500,0.7121212121212122,2.6792825739830732,0.1079665330471471
,20.0,log2,2,10,800,0.7212121212121212,4.246462028007954,0.13824051804840565
,20.0,log2,4,2,200,0.706060606060606,1.0286714970134199,0.05484038207214326
,20.0,log2,4,2,300,0.7333333333333333,1.5586379170417786,0.06656135502271354
,20.0,log2,4,2,500,0.7333333333333333,2.547914255061187,0.10884358105249703
,20.0,log2,4,2,800,0.7484848484848485,4.099072382086888,0.14791094907559454
,20.0,log2,4,5,200,0.706060606060606,1.0323157040402293,0.05482428299728781
,20.0,log2,4,5,300,0.7333333333333333,1.5389199249912053,0.07557825394906104
,20.0,log2,4,5,500,0.7333333333333333,2.5276038649026304,0.10669750603847206
,20.0,log2,4,5,800,0.7484848484848485,4.107983566005714,0.15803622407838702
,20.0,log2,4,10,200,0.7,1.0364856059895828,0.05457053903955966
,20.0,log2,4,10,300,0.7212121212121212,1.5376820779638365,0.06527079199440777
,20.0,log2,4,10,500,0.7272727272727273,2.577738208929077,0.08753327990416437
,20.0,log2,4,10,800,0.7393939393939394,4.074413084075786,0.15937822498381138
,40.0,sqrt,1,2,200,0.7212121212121212,6.4113441470544785,0.0544562810100615
,40.0,sqrt,1,2,300,0.7454545454545455,9.636248725000769,0.0771750679705292
,40.0,sqrt,1,2,500,0.7575757575757576,16.15614265098702,0.10730764199979603
,40.0,sqrt,1,2,800,0.7606060606060606,25.403561417013407,0.13981644494924694
,40.0,sqrt,1,5,200,0.7151515151515152,6.342240845086053,0.05460663896519691
,40.0,sqrt,1,5,300,0.7272727272727273,9.55856297002174,0.07488311699125916
,40.0,sqrt,1,5,500,0.7545454545454545,15.862926870002411,0.10787898604758084
,40.0,sqrt,1,5,800,0.7484848484848485,25.163565609953366,0.15851845894940197
,40.0,sqrt,1,10,200,0.7272727272727273,6.224962403997779,0.0546383069595322
,40.0,sqrt,1,10,300,0.7212121212121212,10.124929521931335,0.076730732107535
,40.0,sqrt,1,10,500,0.7363636363636363,15.408537741051987,0.10940832097548991
,40.0,sqrt,1,10,800,0.7333333333333333,24.496038479963318,0.16093316103797406
,40.0,sqrt,2,2,200,0.7454545454545455,6.301723525975831,0.054717195918783545
,40.0,sqrt,2,2,300,0.7484848484848485,9.333918372984044,0.06685194000601768
,40.0,sqrt,2,2,500,0.7606060606060606,15.540591357974336,0.10854643501807004
,40.0,sqrt,2,2,800,0.7636363636363637,24.77291894191876,0.14896182401571423
,40.0,sqrt,2,5,200,0.7242424242424242,6.204662464908324,0.05630122998263687
,40.0,sqrt,2,5,300,0.7363636363636363,9.314790740958415,0.07555386901367456
,40.0,sqrt,2,5,500,0.7393939393939394,15.410691224969923,0.10714857804123312
,40.0,sqrt,2,5,800,0.7515151515151515,24.64814358809963,0.15994495304767042
,40.0,sqrt,2,10,200,0.7272727272727273,6.0920267479959875,0.054325010045431554
,40.0,sqrt,2,10,300,0.7454545454545455,9.087908838060685,0.0755823910003528
,40.0,sqrt,2,10,500,0.7333333333333333,15.091005909955129,0.10812172701116651
,40.0,sqrt,2,10,800,0.7424242424242424,24.16340542305261,0.15840840607415885
,40.0,sqrt,4,2,200,0.7151515151515152,5.688123119063675,0.054863655008375645
,40.0,sqrt,4,2,300,0.7333333333333333,8.49272231804207,0.07507118594367057
,40.0,sqrt,4,2,500,0.7393939393939394,14.273978563956916,0.10804022697266191
,40.0,sqrt,4,2,800,0.7333333333333333,22.72269264794886,0.1594644219148904
,40.0,sqrt,4,5,200,0.7151515151515152,5.688733650953509,0.05385828798171133
,40.0,sqrt,4,5,300,0.7333333333333333,8.507709064986557,0.06717412604484707
,40.0,sqrt,4,5,500,0.7393939393939394,14.208196896011941,0.10630737605970353
,40.0,sqrt,4,5,800,0.7333333333333333,22.720093928975984,0.16009071201551706
,40.0,sqrt,4,10,200,0.7151515151515152,5.804636006942019,0.05561157700140029
,40.0,sqrt,4,10,300,0.7181818181818181,8.656275460962206,0.075424078037031
,40.0,sqrt,4,10,500,0.7181818181818181,14.258303198963404,0.10678197199013084
,40.0,sqrt,4,10,800,0.7151515151515152,22.563354832003824,0.16102514101658016
,40.0,log2,1,2,200,0.7424242424242424,1.3468119070166722,0.05436919303610921
,40.0,log2,1,2,300,0.7454545454545455,2.070497990003787,0.07818325108382851
,40.0,log2,1,2,500,0.7666666666666667,3.3509110619779676,0.10843071108683944
,40.0,log2,1,2,800,0.7787878787878788,5.332758787903003,0.1482937780674547
,40.0,log2,1,5,200,0.7484848484848485,1.3713773189811036,0.05328597198240459
,40.0,log2,1,5,300,0.7454545454545455,1.9462338290177286,0.06656827102415264
,40.0,log2,1,5,500,0.7545454545454545,3.310143823036924,0.10906264197546989
,40.0,log2,1,5,800,0.7848484848484848,5.228755826014094,0.16079890995752066
,40.0,log2,1,10,200,0.7363636363636363,1.2551097909454256,0.043098767986521125
,40.0,log2,1,10,300,0.7484848484848485,1.8868569439509884,0.06470274401362985
,40.0,log2,1,10,500,0.7545454545454545,3.1378026390448213,0.10736359399743378
,40.0,log2,1,10,800,0.7575757575757576,5.026573667069897,0.13845834403764457
,40.0,log2,2,2,200,0.7515151515151515,1.3082747820299119,0.05369715404231101
,40.0,log2,2,2,300,0.7757575757575758,1.9191164440708235,0.06514462304767221
,40.0,log2,2,2,500,0.7848484848484848,3.164565915009007,0.10543621191754937
,40.0,log2,2,2,800,0.7818181818181819,5.059397327946499,0.15161309309769422
,40.0,log2,2,5,200,0.7303030303030303,1.267697557923384,0.05289727298077196
,40.0,log2,2,5,300,0.7545454545454545,1.894335334887728,0.07481702999211848
,40.0,log2,2,5,500,0.7636363636363637,3.1804288680432364,0.10692024894524366
,40.0,log2,2,5,800,0.7787878787878788,4.986774682998657,0.1514344490133226
,40.0,log2,2,10,200,0.7181818181818181,1.2575059229275212,0.055561420042067766
,40.0,log2,2,10,300,0.7242424242424242,1.872477272991091,0.06466114800423384
,40.0,log2,2,10,500,0.7484848484848485,3.107336746994406,0.09694989107083529
,40.0,log2,2,10,800,0.7696969696969697,4.886231172946282,0.14907056000083685
,40.0,log2,4,2,200,0.7151515151515152,1.167883754009381,0.054248396889306605
,40.0,log2,4,2,300,0.7393939393939394,1.7699307060102,0.07474577391985804
,40.0,log2,4,2,500,0.7575757575757576,2.881125267012976,0.10801816103048623
,40.0,log2,4,2,800,0.7545454545454545,4.547043859958649,0.16034698102157563
,40.0,log2,4,5,200,0.7151515151515152,1.1856220440240577,0.055160308023914695
,40.0,log2,4,5,300,0.7393939393939394,1.7474674060940742,0.07578037597704679
,40.0,log2,4,5,500,0.7575757575757576,2.8537782200146466,0.106950290966779
,40.0,log2,4,5,800,0.7545454545454545,4.5971054210094735,0.16374706604983658
,40.0,log2,4,10,200,0.7303030303030303,1.1887102539185435,0.05471009493339807
,40.0,log2,4,10,300,0.7424242424242424,1.7343407170847058,0.0756135550327599
,40.0,log2,4,10,500,0.7242424242424242,2.856974640977569,0.11753431602846831
,40.0,log2,4,10,800,0.7484848484848485,4.6710481189657,0.15029699495062232
